loc,mdate,SO2,CO,O3,NO2,PM10,PM25
336111,2016010403,0.007,1.2,0.005,0.042,131,NA
336111,2016010404,0.007,1.3,0.005,0.041,126,NA
336111,2016010405,0.007,1.4,0.008,0.038,129,NA
336111,2016010406,0.006,1.1,0.032,0.023,211,NA
336111,2016010407,0.005,1.1,0.042,0.014,211,NA
336111,2016010408,0.005,1,0.044,0.017,190,NA
336111,2016010409,0.006,1,0.049,0.014,164,NA
336111,2016010410,0.007,1,0.049,0.012,137,NA
336111,2016010411,0.008,1,0.044,0.011,135,NA
336111,2016010412,0.009,1,0.043,0.01,114,NA
336111,2016010413,0.008,0.9,0.044,0.009,93,NA
336111,2016010414,0.008,0.9,0.045,0.01,86,NA
336111,2016010415,0.008,0.9,0.046,0.01,91,NA
336111,2016010416,0.007,0.9,0.046,0.009,92,NA
336111,2016010417,0.006,0.8,0.044,0.009,80,NA
336111,2016010418,0.006,0.8,0.042,0.009,65,NA
336111,2016010419,0.006,0.7,0.04,0.01,50,NA
336111,2016010420,0.005,0.7,0.041,0.007,30,NA
336111,2016010421,0.005,0.6,0.041,0.006,32,NA
336111,2016010422,0.005,0.6,0.039,0.006,29,NA
336111,2016010423,0.005,0.6,0.038,0.006,23,NA
336111,2016010424,0.005,0.6,0.037,0.006,16,NA
336111,2016010501,0.005,0.6,0.037,0.006,20,NA
336111,2016010502,0.005,0.6,0.035,0.007,21,NA
336111,2016010503,0.005,0.6,0.034,0.007,19,NA
336111,2016010504,0.005,0.6,0.034,0.007,14,NA
336111,2016010505,0.005,0.6,0.035,0.007,16,NA
336111,2016010506,0.005,0.6,0.035,0.006,17,NA
336111,2016010507,0.005,0.6,0.031,0.011,12,NA
336111,2016010508,0.006,0.6,0.027,0.012,17,NA
336111,2016010509,0.006,0.6,0.022,0.018,19,NA
336111,2016010510,0.006,0.6,0.019,0.021,17,NA
336111,2016010511,0.006,0.6,0.025,0.016,23,NA
336111,2016010512,0.005,0.7,0.021,0.023,33,NA
336111,2016010513,0.006,0.7,0.02,0.022,27,NA
336111,2016010514,0.006,0.6,0.028,0.012,12,NA
336111,2016010515,0.006,0.6,0.029,0.011,16,NA
336111,2016010516,0.006,0.7,0.028,0.011,12,NA
336111,2016010517,0.006,0.7,0.027,0.011,29,NA
336111,2016010518,0.006,0.7,0.025,0.013,33,NA
336111,2016010519,0.006,0.7,0.023,0.016,40,NA
336111,2016010520,0.006,0.6,0.026,0.013,32,NA
336111,2016010521,0.006,0.6,0.027,0.013,34,NA
336111,2016010522,0.006,0.6,0.027,0.013,30,NA
336111,2016010523,0.006,0.6,0.026,0.013,31,NA
336111,2016010524,0.006,0.5,0.029,0.012,35,NA
336111,2016010601,0.005,0.5,0.031,0.01,35,NA
336111,2016010602,0.005,0.5,0.032,0.009,32,NA
336111,2016010603,0.006,0.5,0.031,0.01,33,NA
336111,2016010604,0.005,0.5,0.03,0.009,35,NA
336111,2016010605,0.005,0.5,0.028,0.012,34,NA
336111,2016010606,0.005,0.6,0.022,0.022,37,NA
336111,2016010607,0.005,0.6,0.016,0.026,38,NA
336111,2016010608,0.006,0.8,0.011,0.04,41,NA
336111,2016010609,0.007,0.9,0.011,0.044,59,NA
336111,2016010610,0.007,0.7,0.015,0.027,54,NA
336111,2016010611,0.006,0.7,0.026,0.017,29,NA
336111,2016010612,0.006,0.7,0.034,0.01,26,NA
336111,2016010613,0.007,0.7,0.036,0.008,35,NA
336111,2016010614,0.007,0.7,0.037,0.009,35,NA
336111,2016010615,0.007,0.7,0.038,0.01,47,NA
336111,2016010616,0.007,0.8,0.036,0.01,51,NA
336111,2016010617,0.007,0.8,0.034,0.012,58,NA
336111,2016010618,0.007,0.8,0.032,0.014,57,NA
336111,2016010619,0.007,0.8,0.032,0.014,62,NA
336111,2016010620,0.006,0.8,0.027,0.019,60,NA
336111,2016010621,0.007,0.8,0.028,0.019,56,NA
336111,2016010622,0.007,0.8,0.035,0.012,58,NA
336111,2016010623,0.007,0.8,0.034,0.012,44,NA
336111,2016010624,0.007,0.8,0.032,0.01,49,NA
336111,2016010701,0.007,0.7,0.03,0.01,55,NA
336111,2016010702,0.007,0.7,0.031,0.009,53,NA
336111,2016010703,0.007,0.8,0.032,0.009,48,NA
336111,2016010704,0.007,0.9,0.029,0.01,57,NA
336111,2016010705,0.007,0.8,0.031,0.009,50,NA
336111,2016010706,0.006,0.8,0.034,0.008,48,NA
336111,2016010707,0.006,0.7,0.034,0.008,50,NA
336111,2016010708,0.005,0.7,0.033,0.012,33,NA
336111,2016010709,0.005,0.6,0.032,0.015,26,NA
336111,2016010710,0.005,0.6,0.033,0.013,23,NA
336111,2016010711,0.005,0.7,0.031,0.011,26,NA
336111,2016010712,0.005,0.6,0.034,0.01,21,NA
336111,2016010713,0.005,0.6,0.036,0.008,17,NA
336111,2016010714,0.006,0.7,0.034,0.008,33,NA
336111,2016010715,0.006,0.7,0.031,0.011,40,NA
336111,2016010716,0.006,0.7,0.031,0.011,29,NA
336111,2016010717,0.006,0.7,0.03,0.011,39,NA
336111,2016010718,0.006,0.7,0.028,0.011,38,NA
336111,2016010719,0.006,0.7,0.027,0.011,38,NA
336111,2016010720,0.005,0.7,0.028,0.01,26,NA
336111,2016010721,0.005,0.7,0.029,0.009,22,NA
336111,2016010722,0.005,0.7,0.025,0.013,20,NA
336111,2016010723,0.005,0.6,0.027,0.012,15,NA
336111,2016010724,0.005,0.6,0.033,0.005,9,NA
336111,2016010801,0.005,0.6,0.035,0.005,18,NA
336111,2016010802,0.005,0.6,0.035,0.005,20,NA
336111,2016010803,0.005,0.6,0.035,0.005,22,NA
336111,2016010804,0.005,0.6,0.034,0.005,15,NA
336111,2016010805,0.005,0.6,0.033,0.007,19,NA
336111,2016010806,0.005,0.6,0.033,0.007,22,NA
336111,2016010807,0.005,0.6,0.032,0.01,22,NA
336111,2016010808,0.005,0.6,0.031,0.012,24,NA
336111,2016010809,0.006,0.6,0.029,0.015,29,NA
336111,2016010810,0.005,0.7,0.024,0.02,27,NA
336111,2016010811,0.006,0.7,0.032,0.01,16,NA
336111,2016010812,0.006,0.7,0.035,0.008,15,NA
336111,2016010813,0.007,0.7,0.036,0.008,24,NA
336111,2016010814,0.007,0.7,0.035,0.009,24,NA
336111,2016010815,0.006,0.7,0.034,0.009,40,NA
336111,2016010816,0.007,0.7,0.035,0.011,38,NA
336111,2016010817,0.007,0.7,0.037,0.013,42,NA
336111,2016010818,0.006,0.7,0.036,0.015,41,NA
336111,2016010819,0.006,0.7,0.03,0.019,51,NA
336111,2016010820,0.006,0.7,0.029,0.013,49,NA
336111,2016010821,0.007,0.7,0.03,0.011,42,NA
336111,2016010822,0.008,0.7,0.031,0.009,31,NA
336111,2016010823,0.007,0.7,0.03,0.009,21,NA
336111,2016010824,0.007,0.7,0.027,0.012,26,NA
336111,2016010901,0.007,0.7,0.026,0.012,34,NA
336111,2016010902,0.007,0.7,0.028,0.01,29,NA
336111,2016010903,0.009,0.8,0.021,0.019,34,NA
336111,2016010904,0.014,0.7,0.012,0.028,36,NA
336111,2016010905,0.018,0.7,0.01,0.027,43,NA
336111,2016010906,0.01,0.7,0.015,0.022,36,NA
336111,2016010907,0.009,0.8,0.008,0.032,44,NA
336111,2016010908,0.009,0.9,0.006,0.032,45,NA
336111,2016010909,0.007,0.7,0.021,0.017,34,NA
336111,2016010910,0.007,0.7,0.027,0.014,18,NA
336111,2016010911,0.007,0.7,0.031,0.011,24,NA
336111,2016010912,0.007,0.7,0.036,0.008,13,NA
336111,2016010913,0.008,0.7,0.039,0.006,9,NA
336111,2016010914,0.007,0.7,0.039,0.007,14,NA
336111,2016010915,0.007,0.7,0.039,0.008,19,NA
336111,2016010916,0.007,0.7,0.038,0.008,36,NA
336111,2016010917,0.008,0.7,0.037,0.01,28,NA
336111,2016010918,0.007,0.7,0.035,0.012,36,NA
336111,2016010919,0.007,0.7,0.032,0.016,40,NA
336111,2016010920,0.007,0.7,0.034,0.013,35,NA
336111,2016010921,0.007,0.6,0.034,0.013,25,NA
336111,2016010922,0.007,0.7,0.027,0.022,29,NA
336111,2016010923,0.007,0.7,0.021,0.027,24,NA
336111,2016010924,0.007,0.8,0.013,0.038,24,NA
336111,2016011001,0.008,0.8,0.012,0.035,40,NA
336111,2016011002,0.009,0.8,0.036,0.011,46,NA
336111,2016011003,0.01,0.9,0.028,0.02,65,NA
336111,2016011004,0.009,0.9,0.013,0.03,57,NA
336111,2016011005,0.009,0.9,0.012,0.032,52,NA
336111,2016011006,0.008,0.9,0.008,0.035,57,NA
336111,2016011007,0.008,1,0.006,0.036,53,NA
336111,2016011008,0.009,1.2,0.005,0.041,64,NA
336111,2016011009,0.01,1.4,0.006,0.049,89,NA
336111,2016011010,0.01,1.1,0.012,0.04,91,NA
336111,2016011011,0.011,0.9,0.028,0.02,65,NA
336111,2016011012,0.009,0.8,0.04,0.007,34,NA
336111,2016011013,0.009,0.7,0.042,0.007,25,NA
336111,2016011014,0.009,0.7,0.043,0.006,21,NA
336111,2016011015,0.009,0.7,0.045,0.007,26,NA
336111,2016011016,0.009,0.7,0.047,0.008,38,NA
336111,2016011017,0.01,0.8,0.048,0.008,50,NA
336111,2016011018,0.01,0.8,0.048,0.009,63,NA
336111,2016011019,0.011,0.8,0.045,0.013,71,NA
336111,2016011020,0.011,0.8,0.042,0.014,71,NA
336111,2016011021,0.01,0.8,0.044,0.011,77,NA
336111,2016011022,0.009,0.8,0.037,0.017,80,NA
336111,2016011023,0.01,0.8,0.038,0.012,83,NA
336111,2016011024,0.01,0.9,0.029,0.017,94,NA
336111,2016011101,0.011,0.9,0.033,0.012,100,NA
336111,2016011102,0.012,0.9,0.033,0.011,108,NA
336111,2016011103,0.012,0.9,0.032,0.011,109,NA
336111,2016011104,0.012,0.8,0.032,0.01,83,NA
336111,2016011105,0.013,0.7,0.033,0.013,54,NA
336111,2016011106,0.013,0.7,0.032,0.015,39,NA
336111,2016011107,0.013,0.7,0.027,0.019,35,NA
336111,2016011108,0.01,0.7,0.029,0.018,31,NA
336111,2016011109,0.009,0.7,0.029,0.018,34,NA
336111,2016011110,0.008,0.7,0.031,0.014,28,NA
336111,2016011111,0.008,0.7,0.033,0.012,29,NA
336111,2016011112,0.008,0.7,0.035,0.008,26,NA
336111,2016011113,0.008,0.7,0.036,0.007,23,NA
336111,2016011114,0.007,0.7,0.038,0.007,19,NA
336111,2016011115,0.008,0.7,0.037,0.008,19,NA
336111,2016011116,0.008,0.7,0.036,0.008,32,NA
336111,2016011117,0.008,0.7,0.037,0.008,30,NA
336111,2016011118,0.008,0.6,0.037,0.008,38,NA
336111,2016011119,0.008,0.6,0.039,0.008,33,NA
336111,2016011120,0.007,0.6,0.04,0.007,28,NA
336111,2016011121,0.007,0.6,0.042,0.006,24,NA
336111,2016011122,0.006,0.6,0.041,0.007,18,NA
336111,2016011123,0.006,0.6,0.04,0.006,19,NA
336111,2016011124,0.006,0.6,0.04,0.005,18,NA
336111,2016011201,0.007,0.6,0.039,0.005,17,NA
336111,2016011202,0.008,0.6,0.036,0.007,25,NA
336111,2016011203,0.008,0.6,0.034,0.009,32,NA
336111,2016011204,0.008,0.6,0.031,0.011,39,NA
336111,2016011205,0.008,0.6,0.031,0.011,39,NA
336111,2016011206,0.008,0.6,0.031,0.01,47,NA
336111,2016011207,0.008,0.5,0.031,0.01,36,NA
336111,2016011208,0.008,0.5,0.027,0.017,38,NA
336111,2016011209,0.008,0.5,0.024,0.021,28,NA
336111,2016011210,0.008,0.6,0.027,0.016,17,NA
336111,2016011211,0.008,0.7,0.031,0.01,7,NA
336111,2016011212,0.008,0.7,0.033,0.01,10,NA
336111,2016011213,0.008,0.7,0.034,0.008,14,NA
336111,2016011214,0.009,0.7,0.034,0.008,20,NA
336111,2016011215,0.01,0.7,0.035,0.008,20,NA
336111,2016011216,0.01,0.7,0.034,0.009,35,NA
336111,2016011217,0.009,0.7,0.032,0.011,39,NA
336111,2016011218,0.009,0.7,0.032,0.012,38,NA
336111,2016011219,0.008,0.7,0.032,0.011,36,NA
336111,2016011220,0.007,0.6,0.034,0.01,22,NA
336111,2016011221,0.007,0.6,0.034,0.008,21,NA
336111,2016011222,0.007,0.6,0.035,0.008,18,NA
336111,2016011223,0.007,0.6,0.035,0.007,18,NA
336111,2016011224,0.007,0.6,0.037,0.006,23,NA
336111,2016011301,0.007,0.6,0.038,0.005,18,NA
336111,2016011302,0.007,0.6,0.039,0.005,16,NA
336111,2016011303,0.007,0.6,0.039,0.005,23,NA
336111,2016011304,0.008,0.6,0.037,0.006,30,NA
336111,2016011305,0.007,0.6,0.036,0.006,34,NA
336111,2016011306,0.007,0.5,0.036,0.008,19,NA
336111,2016011307,0.007,0.6,0.036,0.008,12,NA
336111,2016011308,0.008,0.6,0.036,0.01,27,NA
336111,2016011309,0.008,0.6,0.03,0.018,26,NA
336111,2016011310,NA,NA,NA,NA,NA,NA
336111,2016011311,NA,NA,NA,NA,NA,NA
336111,2016011312,0.002,0.7,0.037,0.01,38,NA
336111,2016011313,0.003,1.1,0.033,0.011,38,NA
336111,2016011314,0.003,1.1,0.032,0.012,40,NA
336111,2016011315,0.003,1,0.035,0.01,28,NA
336111,2016011316,0.003,1.1,0.033,0.011,27,NA
336111,2016011317,0.003,1,0.033,0.011,26,NA
336111,2016011318,0.003,1,0.031,0.015,35,NA
336111,2016011319,0.003,1,0.031,0.018,37,NA
336111,2016011320,0.004,1,0.036,0.013,45,NA
336111,2016011321,0.004,1,0.035,0.015,46,NA
336111,2016011322,0.004,1,0.036,0.014,52,NA
336111,2016011323,0.003,1,0.036,0.012,53,NA
336111,2016011324,0.003,1,0.036,0.011,55,NA
336111,2016011401,0.003,1,0.035,0.009,54,NA
336111,2016011402,0.003,1,0.036,0.008,39,NA
336111,2016011403,0.002,0.9,0.036,0.007,39,NA
336111,2016011404,0.002,0.9,0.035,0.007,24,NA
336111,2016011405,0.002,0.9,0.036,0.007,18,NA
336111,2016011406,0.002,0.8,0.038,0.007,20,NA
336111,2016011407,0.002,0.9,0.035,0.011,16,NA
336111,2016011408,0.002,0.9,0.033,0.015,24,NA
336111,2016011409,0.003,0.9,0.026,0.022,27,NA
336111,2016011410,0.002,0.9,0.032,0.013,23,NA
336111,2016011411,0.003,1,0.035,0.01,19,NA
336111,2016011412,0.004,1,0.037,0.01,20,NA
336111,2016011413,0.005,1,0.039,0.009,28,NA
336111,2016011414,0.006,1.1,0.039,0.011,38,NA
336111,2016011415,0.007,1.1,0.041,0.011,52,NA
336111,2016011416,0.007,1.1,0.042,0.012,50,NA
336111,2016011417,0.007,1.1,0.041,0.013,51,NA
336111,2016011418,0.006,1,0.037,0.016,55,NA
336111,2016011419,0.006,1.1,0.027,0.029,60,NA
336111,2016011420,0.005,1.2,0.012,0.051,56,NA
336111,2016011421,0.005,1.3,0.005,0.059,56,NA
336111,2016011422,0.006,1.4,0.005,0.059,68,NA
336111,2016011423,0.005,1.4,0.005,0.055,72,NA
336111,2016011424,0.004,1.2,0.006,0.044,64,NA
336111,2016011501,0.003,1.1,0.012,0.029,70,NA
336111,2016011502,0.003,1.1,0.013,0.03,62,NA
336111,2016011503,0.003,1,0.015,0.026,58,NA
336111,2016011504,0.005,1,0.013,0.029,66,NA
336111,2016011505,0.004,1,0.014,0.026,68,NA
336111,2016011506,0.004,1,0.011,0.029,66,NA
336111,2016011507,0.004,1.1,0.008,0.034,56,NA
336111,2016011508,0.003,1.1,0.006,0.038,63,NA
336111,2016011509,0.004,1.2,0.006,0.04,68,NA
336111,2016011510,0.004,1.3,0.007,0.044,63,NA
336111,2016011511,0.005,1.4,0.008,0.046,62,NA
336111,2016011512,0.005,1.3,0.014,0.036,61,NA
336111,2016011513,0.007,1.2,0.032,0.021,57,NA
336111,2016011514,0.007,1.1,0.044,0.01,46,NA
336111,2016011515,0.007,1.1,0.046,0.009,53,NA
336111,2016011516,0.007,1.1,0.046,0.009,53,NA
336111,2016011517,0.007,1.1,0.043,0.013,57,NA
336111,2016011518,0.006,1.1,0.039,0.017,63,NA
336111,2016011519,0.005,1.2,0.029,0.032,75,NA
336111,2016011520,0.005,1.3,0.006,0.058,82,NA
336111,2016011521,0.005,1.2,0.014,0.046,74,NA
336111,2016011522,0.005,1.3,0.012,0.052,75,NA
336111,2016011523,0.005,1.3,0.005,0.057,82,NA
336111,2016011524,0.005,1.4,0.005,0.054,78,NA
336111,2016011601,0.004,1.4,0.009,0.046,93,NA
336111,2016011602,0.004,1.4,0.007,0.045,86,NA
336111,2016011603,0.003,1.3,0.012,0.032,88,NA
336111,2016011604,0.004,1.1,0.028,0.016,75,NA
336111,2016011605,0.005,1.2,0.02,0.024,79,NA
336111,2016011606,0.004,1.2,0.015,0.031,82,NA
336111,2016011607,0.003,1.2,0.009,0.037,84,NA
336111,2016011608,0.004,1.3,0.006,0.045,86,NA
336111,2016011609,0.005,1.4,0.006,0.049,91,NA
336111,2016011610,0.006,1.4,0.008,0.049,80,NA
336111,2016011611,0.005,1.3,0.011,0.042,80,NA
336111,2016011612,0.005,1.2,0.021,0.038,70,NA
336111,2016011613,0.006,1.1,0.035,0.02,66,NA
336111,2016011614,0.006,1.1,0.046,0.011,56,NA
336111,2016011615,0.006,1.1,0.049,0.01,62,NA
336111,2016011616,0.006,1.1,0.05,0.01,65,NA
336111,2016011617,0.006,1.1,0.048,0.011,68,NA
336111,2016011618,0.006,1.2,0.044,0.017,82,NA
336111,2016011619,0.006,1.3,0.026,0.04,94,NA
336111,2016011620,0.005,1.2,0.028,0.03,103,NA
336111,2016011621,0.006,1.1,0.034,0.022,86,NA
336111,2016011622,0.005,1.2,0.018,0.046,90,NA
336111,2016011623,0.005,1.1,0.036,0.017,84,NA
336111,2016011624,0.005,1.2,0.036,0.018,69,NA
336111,2016011701,0.004,1.1,0.035,0.015,85,NA
336111,2016011702,0.004,1.1,0.031,0.017,86,NA
336111,2016011703,0.004,1.2,0.025,0.023,83,NA
336111,2016011704,0.004,1.2,0.022,0.022,86,NA
336111,2016011705,0.004,1.2,0.022,0.022,82,NA
336111,2016011706,0.005,1.2,0.024,0.017,83,NA
336111,2016011707,0.007,1.2,0.02,0.022,81,NA
336111,2016011708,0.008,1.2,0.02,0.022,82,NA
336111,2016011709,0.008,1.2,0.022,0.022,71,NA
336111,2016011710,0.007,1.2,0.024,0.02,70,NA
336111,2016011711,0.007,1.2,0.02,0.028,69,NA
336111,2016011712,0.007,1.2,0.02,0.026,69,NA
336111,2016011713,0.007,1.2,0.027,0.022,65,NA
336111,2016011714,0.006,1.2,0.021,0.028,74,NA
336111,2016011715,0.005,1.2,0.023,0.022,78,NA
336111,2016011716,0.004,1.2,0.021,0.022,88,NA
336111,2016011717,0.004,1.2,0.02,0.021,78,NA
336111,2016011718,0.004,1.1,0.021,0.02,72,NA
336111,2016011719,0.004,1.1,0.029,0.013,55,NA
336111,2016011720,0.004,1,0.039,0.007,36,NA
336111,2016011721,0.003,1,0.04,0.006,24,NA
336111,2016011722,0.003,1,0.04,0.006,23,NA
336111,2016011723,0.003,1,0.039,0.008,17,NA
336111,2016011724,0.003,1,0.04,0.007,22,NA
336111,2016011801,0.003,1,0.036,0.009,23,NA
336111,2016011802,0.003,1,0.031,0.013,25,NA
336111,2016011803,0.003,1,0.03,0.013,28,NA
336111,2016011804,0.003,1.1,0.035,0.008,42,NA
336111,2016011805,0.005,1.2,0.039,0.008,62,NA
336111,2016011806,0.007,1.2,0.041,0.008,69,NA
336111,2016011807,0.006,1.1,0.041,0.008,63,NA
336111,2016011808,0.006,1.1,0.041,0.009,63,NA
336111,2016011809,0.004,1,0.037,0.011,48,NA
336111,2016011810,0.003,0.9,0.036,0.011,37,NA
336111,2016011811,0.003,1,0.034,0.01,19,NA
336111,2016011812,0.003,0.9,0.036,0.008,26,NA
336111,2016011813,0.003,0.9,0.038,0.007,29,NA
336111,2016011814,0.003,0.9,0.035,0.008,26,NA
336111,2016011815,0.003,0.9,0.038,0.008,35,NA
336111,2016011816,0.003,0.8,0.038,0.008,44,NA
336111,2016011817,0.003,0.8,0.037,0.011,57,NA
336111,2016011818,0.003,0.8,0.036,0.012,50,NA
336111,2016011819,0.003,0.8,0.037,0.011,32,NA
336111,2016011820,0.003,0.8,0.038,0.01,49,NA
336111,2016011821,0.003,0.8,0.037,0.009,26,NA
336111,2016011822,0.003,0.7,0.037,0.008,25,NA
336111,2016011823,0.002,0.7,0.037,0.006,27,NA
336111,2016011824,0.002,0.7,0.038,0.006,22,NA
336111,2016011901,0.002,0.6,0.039,0.004,31,NA
336111,2016011902,0.002,0.7,0.037,0.005,21,NA
336111,2016011903,0.002,0.7,0.037,0.005,14,NA
336111,2016011904,0.002,0.7,0.038,0.005,14,NA
336111,2016011905,0.002,0.6,0.039,0.005,19,NA
336111,2016011906,0.002,0.6,0.039,0.006,29,NA
336111,2016011907,0.002,0.6,0.037,0.006,29,NA
336111,2016011908,0.002,0.6,0.035,0.008,25,NA
336111,2016011909,0.002,0.7,0.034,0.009,12,NA
336111,2016011910,0.002,0.7,0.037,0.007,4,NA
336111,2016011911,NA,NA,NA,NA,NA,NA
336111,2016011912,NA,NA,NA,NA,NA,NA
336111,2016011913,NA,NA,NA,NA,NA,NA
336111,2016011914,NA,NA,NA,NA,NA,NA
336111,2016011915,NA,NA,NA,NA,NA,NA
336111,2016011916,NA,NA,NA,NA,NA,NA
336111,2016011917,NA,NA,NA,NA,NA,NA
336111,2016011918,NA,NA,NA,NA,NA,NA
336111,2016011919,NA,NA,NA,NA,NA,NA
336111,2016011920,NA,NA,NA,NA,NA,NA
336111,2016011921,NA,NA,NA,NA,NA,NA
336111,2016011922,NA,NA,NA,NA,NA,NA
336111,2016011923,NA,NA,NA,NA,NA,NA
336111,2016011924,NA,NA,NA,NA,NA,NA
336111,2016012001,NA,NA,NA,NA,NA,NA
336111,2016012002,NA,NA,NA,NA,NA,NA
336111,2016012003,NA,NA,NA,NA,NA,NA
336111,2016012004,NA,NA,NA,NA,NA,NA
336111,2016012005,NA,NA,NA,NA,NA,NA
336111,2016012006,NA,NA,NA,NA,NA,NA
336111,2016012007,NA,NA,NA,NA,NA,NA
336111,2016012008,NA,NA,NA,NA,NA,NA
336111,2016012009,NA,NA,NA,NA,NA,NA
336111,2016012010,NA,NA,NA,NA,NA,NA
336111,2016012011,NA,NA,NA,NA,NA,NA
336111,2016012012,NA,NA,NA,NA,NA,NA
336111,2016012013,NA,0.8,0.034,0.007,NA,NA
336111,2016012014,0.002,0.7,0.035,0.009,37,NA
336111,2016012015,0.001,0.9,0.035,0.007,23,NA
336111,2016012016,0.001,0.9,0.037,0.008,21,NA
336111,2016012017,0.001,0.9,0.035,0.008,25,NA
336111,2016012018,0.001,0.9,0.035,0.008,31,NA
336111,2016012019,0.001,0.8,0.033,0.011,39,NA
336111,2016012020,0.001,0.8,0.032,0.012,38,NA
336111,2016012021,0.001,0.8,0.029,0.019,42,NA
336111,2016012022,0.001,0.8,0.024,0.024,33,NA
336111,2016012023,0.001,0.8,0.029,0.018,32,NA
336111,2016012024,0.001,0.8,0.026,0.02,24,NA
336111,2016012101,0.001,0.8,0.027,0.017,35,NA
336111,2016012102,0.001,0.8,0.029,0.012,29,NA
336111,2016012103,0.001,0.8,0.03,0.013,32,NA
336111,2016012104,0.001,0.8,0.028,0.014,22,NA
336111,2016012105,0.001,0.8,0.03,0.01,29,NA
336111,2016012106,0.001,0.8,0.032,0.008,25,NA
336111,2016012107,0.001,0.8,0.03,0.011,26,NA
336111,2016012108,0.001,0.8,0.029,0.014,30,NA
336111,2016012109,0.001,0.7,0.028,0.016,31,NA
336111,2016012110,0.001,0.8,0.028,0.017,28,NA
336111,2016012111,0.001,0.8,0.026,0.021,29,NA
336111,2016012112,0.001,0.8,0.032,0.012,17,NA
336111,2016012113,0.001,0.8,0.036,0.008,18,NA
336111,2016012114,0.001,0.9,0.036,0.008,20,NA
336111,2016012115,0.001,0.9,0.035,0.01,19,NA
336111,2016012116,0.001,0.9,0.035,0.009,21,NA
336111,2016012117,0.001,0.9,0.035,0.009,26,NA
336111,2016012118,0.001,0.9,0.034,0.009,34,NA
336111,2016012119,0.001,0.8,0.034,0.01,31,NA
336111,2016012120,0.001,0.8,0.033,0.012,32,NA
336111,2016012121,0.001,0.8,0.032,0.013,34,NA
336111,2016012122,0.001,0.8,0.031,0.013,34,NA
336111,2016012123,0.001,0.8,0.036,0.009,26,NA
336111,2016012124,0.001,0.7,0.036,0.009,17,NA
336111,2016012201,0.001,0.7,0.039,0.006,19,NA
336111,2016012202,0.001,0.7,0.04,0.006,20,NA
336111,2016012203,0.001,0.7,0.039,0.006,19,NA
336111,2016012204,0.001,0.7,0.039,0.007,27,NA
336111,2016012205,0.001,0.7,0.037,0.007,24,NA
336111,2016012206,0.001,0.7,0.035,0.009,28,NA
336111,2016012207,0.001,0.7,0.036,0.008,31,NA
336111,2016012208,0.001,0.7,0.034,0.011,26,NA
336111,2016012209,0.001,0.7,0.03,0.016,21,NA
336111,2016012210,0.001,0.7,0.034,0.013,9,NA
336111,2016012211,0.001,0.9,0.037,0.008,10,NA
336111,2016012212,0.001,0.9,0.039,0.006,16,NA
336111,2016012213,0.001,0.9,0.04,0.006,14,NA
336111,2016012214,0.001,0.9,0.04,0.007,16,NA
336111,2016012215,0.001,0.9,0.04,0.006,16,NA
336111,2016012216,0.001,0.8,0.039,0.007,15,NA
336111,2016012217,0.001,0.8,0.038,0.008,22,NA
336111,2016012218,0.001,0.8,0.038,0.008,23,NA
336111,2016012219,0.001,0.8,0.037,0.011,20,NA
336111,2016012220,0.001,0.7,0.034,0.014,25,NA
336111,2016012221,0.001,0.7,0.034,0.014,25,NA
336111,2016012222,0.001,0.7,0.033,0.014,23,NA
336111,2016012223,0.001,0.7,0.034,0.01,15,NA
336111,2016012224,0.001,0.7,0.036,0.008,13,NA
336111,2016012301,0.001,0.7,0.036,0.007,9,NA
336111,2016012302,0.001,0.7,0.036,0.007,15,NA
336111,2016012303,0.001,0.7,0.035,0.008,21,NA
336111,2016012304,0.001,0.7,0.035,0.007,19,NA
336111,2016012305,0.001,0.7,0.036,0.006,39,NA
336111,2016012306,0.001,0.7,0.034,0.007,33,NA
336111,2016012307,0.001,0.7,0.034,0.008,24,NA
336111,2016012308,0.001,0.7,0.031,0.012,23,NA
336111,2016012309,0.001,0.7,0.03,0.011,26,NA
336111,2016012310,0.001,0.7,0.033,0.009,19,NA
336111,2016012311,0.002,0.7,0.033,0.008,36,NA
336111,2016012312,0.002,0.8,0.033,0.01,56,NA
336111,2016012313,0.002,0.7,0.034,0.008,43,NA
336111,2016012314,0.001,0.7,0.035,0.008,46,NA
336111,2016012315,0.001,0.7,0.037,0.007,31,NA
336111,2016012316,0.001,0.7,0.035,0.01,41,NA
336111,2016012317,0.001,0.7,0.035,0.01,34,NA
336111,2016012318,0.001,0.7,0.034,0.009,22,NA
336111,2016012319,0.001,0.6,0.037,0.006,19,NA
336111,2016012320,0.001,0.6,0.036,0.005,15,NA
336111,2016012321,0.001,0.6,0.036,0.005,14,NA
336111,2016012322,0.001,0.5,0.037,0.006,13,NA
336111,2016012323,0.001,0.5,0.038,0.005,15,NA
336111,2016012324,0.001,0.5,0.038,0.005,18,NA
336111,2016012401,0.001,0.4,0.037,0.005,24,NA
336111,2016012402,0.001,0.4,0.037,0.006,40,NA
336111,2016012403,0.001,0.4,0.037,0.004,23,NA
336111,2016012404,0.001,0.4,0.038,0.004,16,NA
336111,2016012405,0.001,0.3,0.038,0.004,39,NA
336111,2016012406,0.001,0.3,0.037,0.004,31,NA
336111,2016012407,0.001,0.3,0.038,0.005,11,NA
336111,2016012408,0.001,0.3,0.035,0.005,28,NA
336111,2016012409,0.001,0.3,0.035,0.006,20,NA
