loc,mdate,SO2,CO,O3,NO2,PM10,PM25
111123,2015022412,0.007,0.3,0.031,0.017,108,31
111123,2015022413,0.007,0.3,0.028,0.022,104,31
111123,2015022414,0.006,0.3,0.025,0.025,113,32
111123,2015022415,0.007,0.3,0.027,0.026,98,19
111123,2015022416,0.008,0.3,NA,0.03,106,28
111123,2015022417,0.006,0.3,NA,0.032,107,27
111123,2015022418,0.007,0.3,NA,0.038,108,39
111123,2015022419,0.006,0.3,NA,0.041,91,30
111123,2015022420,0.008,0.4,NA,0.043,101,23
111123,2015022421,0.007,0.4,NA,0.052,100,23
111123,2015022422,0.007,0.4,NA,0.05,105,23
111123,2015022423,0.007,0.3,NA,0.045,104,21
111123,2015022424,0.006,0.4,NA,0.055,98,17
111123,2015022501,0.005,0.4,NA,0.061,94,24
111123,2015022502,0.006,0.4,NA,0.059,100,22
111123,2015022503,0.007,0.4,NA,0.049,92,24
111123,2015022504,0.006,0.4,NA,0.039,90,17
111123,2015022505,0.005,0.4,NA,0.044,87,22
111123,2015022506,0.006,0.4,NA,0.054,107,17
111123,2015022507,0.005,0.5,NA,0.055,101,23
111123,2015022508,0.007,0.6,NA,0.055,101,28
111123,2015022509,0.006,0.5,NA,0.054,105,22
111123,2015022510,0.009,0.5,NA,0.051,112,34
111123,2015022511,0.008,0.5,NA,0.047,100,40
111123,2015022512,0.008,0.4,NA,0.043,87,40
111123,2015022513,0.009,0.4,NA,0.046,82,38
111123,2015022514,0.009,0.3,NA,0.041,72,37
111123,2015022515,0.008,0.3,NA,0.038,77,29
111123,2015022516,0.007,0.3,NA,0.036,80,27
111123,2015022517,0.009,0.3,NA,0.037,73,21
111123,2015022518,0.007,0.4,NA,0.045,79,24
111123,2015022519,0.009,0.4,0.012,0.051,82,25
111123,2015022520,0.01,0.4,0.012,0.05,74,24
111123,2015022521,0.008,0.2,0.017,0.044,66,23
111123,2015022522,0.009,0.2,0.02,0.041,57,14
111123,2015022523,0.007,0.2,0.025,0.033,57,22
111123,2015022524,0.006,0.2,0.024,0.032,53,10
111123,2015022601,0.006,0.2,0.019,0.036,39,11
111123,2015022602,0.006,0.2,0.021,0.032,35,11
111123,2015022603,0.006,0.2,0.027,0.02,57,12
111123,2015022604,0.006,0.3,0.027,0.017,80,24
111123,2015022605,0.006,0.3,0.033,0.014,78,28
111123,2015022606,0.005,0.3,0.027,0.019,37,18
111123,2015022607,0.005,0.3,0.019,0.026,30,16
111123,2015022608,0.005,0.3,0.017,0.029,36,15
111123,2015022609,0.005,0.3,0.02,0.028,26,12
111123,2015022610,0.007,0.4,0.021,0.028,41,15
111123,2015022611,0.006,0.3,0.024,0.023,48,28
111123,2015022612,0.006,0.3,0.026,0.02,55,31
111123,2015022613,0.008,0.2,0.033,0.015,44,30
111123,2015022614,0.007,0.2,0.032,0.016,49,20
111123,2015022615,0.006,0.2,0.031,0.015,44,16
111123,2015022616,0.005,0.1,0.032,0.014,29,11
111123,2015022617,0.006,0.1,0.03,0.015,26,6
111123,2015022618,0.006,0.1,0.028,0.018,20,4
111123,2015022619,0.005,0.2,0.025,0.02,14,5
111123,2015022620,0.005,0.2,0.024,0.021,28,2
111123,2015022621,0.006,0.1,0.027,0.016,28,3
111123,2015022622,0.006,0.1,0.029,0.015,27,4
111123,2015022623,0.005,0.1,0.029,0.015,24,2
111123,2015022624,0.006,0.2,0.028,0.017,22,5
111123,2015022701,0.005,0.2,0.03,0.014,26,6
111123,2015022702,0.005,0.2,0.033,0.009,27,14
111123,2015022703,0.006,0.1,0.032,0.01,35,15
111123,2015022704,0.006,0.1,0.031,0.009,36,11
111123,2015022705,0.007,0.1,0.031,0.009,31,8
111123,2015022706,0.006,0.1,0.027,0.013,22,11
111123,2015022707,0.005,0.1,0.023,0.016,32,5
111123,2015022708,0.006,0.1,0.018,0.023,21,6
111123,2015022709,0.006,0.2,0.021,0.02,22,5
111123,2015022710,0.005,0.2,0.025,0.017,21,11
111123,2015022711,0.004,0.2,0.027,0.013,34,17
111123,2015022712,0.005,0.2,0.028,0.014,28,19
111123,2015022713,0.006,0.2,0.03,0.015,31,25
111123,2015022714,0.006,0.2,0.03,0.017,24,24
111123,2015022715,0.007,0.2,0.03,0.017,39,21
111123,2015022716,0.007,0.2,0.029,0.019,36,20
111123,2015022717,0.005,0.2,0.025,0.024,39,23
111123,2015022718,0.006,0.3,0.021,0.03,29,22
111123,2015022719,0.006,0.3,0.017,0.035,38,18
111123,2015022720,0.007,0.2,0.021,0.028,45,10
111123,2015022721,0.006,0.2,0.017,0.035,35,9
111123,2015022722,0.004,0.2,0.015,0.037,44,16
111123,2015022723,0.006,0.3,0.007,0.046,36,16
111123,2015022724,0.006,0.3,0.006,0.049,43,14
111123,2015022801,0.006,0.3,0.007,0.047,37,16
111123,2015022802,0.006,0.3,0.002,0.054,40,17
111123,2015022803,0.005,0.4,0.001,0.056,44,19
111123,2015022804,0.006,0.4,0.001,0.053,47,19
111123,2015022805,0.007,0.4,0.001,0.05,41,22
111123,2015022806,0.006,0.4,0.001,0.053,43,21
111123,2015022807,0.007,0.4,0.001,0.052,48,18
111123,2015022808,0.006,0.3,0.004,0.046,37,20
111123,2015022809,0.005,0.4,0.004,0.05,36,16
111123,2015022810,0.007,0.4,0.005,0.05,48,19
111123,2015022811,0.007,0.4,0.007,0.047,51,25
111123,2015022812,0.007,0.5,0.007,0.049,50,21
111123,2015022813,0.007,0.3,0.011,0.041,47,24
111123,2015022814,0.007,0.3,0.016,0.035,45,26
111123,2015022815,0.008,0.3,0.018,0.034,48,25
111123,2015022816,0.007,0.3,0.016,0.037,56,29
111123,2015022817,0.007,0.2,0.021,0.032,56,22
111123,2015022818,0.006,0.2,0.019,0.034,54,23
111123,2015022819,0.006,0.3,0.008,0.049,55,19
111123,2015022820,0.008,0.3,0.005,0.051,59,18
111123,2015022821,0.007,0.3,0.002,0.056,58,24
111123,2015022822,0.007,0.3,0.002,0.056,63,33
111123,2015022823,0.006,0.4,0.001,0.063,60,25
111123,2015022824,0.007,0.4,0.001,0.062,74,31
111123,2015030101,0.009,0.4,0.002,0.056,76,30
111123,2015030102,0.008,0.3,0.008,0.043,67,28
111123,2015030103,0.007,0.3,0.009,0.04,59,25
111123,2015030104,0.008,0.3,0.013,0.032,60,25
111123,2015030105,0.006,0.2,0.023,0.02,52,25
111123,2015030106,0.006,0.2,0.026,0.016,41,14
111123,2015030107,0.005,0.2,0.021,0.019,39,13
111123,2015030108,0.005,0.2,0.021,0.021,30,13
111123,2015030109,0.005,0.2,0.026,0.02,29,11
111123,2015030110,0.005,0.2,0.027,0.02,30,12
111123,2015030111,0.005,0.2,0.028,0.019,35,21
111123,2015030112,0.005,0.2,0.029,0.017,37,NA
111123,2015030113,0.007,0.2,0.032,0.014,58,35
111123,2015030114,0.007,0.2,0.031,0.016,127,34
111123,2015030115,0.007,0.3,0.032,0.016,154,38
111123,2015030116,0.007,0.3,0.03,0.018,210,38
111123,2015030117,0.006,0.3,0.031,0.018,252,42
111123,2015030118,0.006,0.3,0.028,0.022,314,51
111123,2015030119,0.006,0.3,0.024,0.025,319,37
111123,2015030120,0.006,0.2,0.022,0.026,204,28
111123,2015030121,0.005,0.3,0.023,0.024,166,23
111123,2015030122,0.005,0.3,0.025,0.021,158,26
111123,2015030123,0.006,0.3,0.02,0.027,141,20
111123,2015030124,0.005,0.2,0.016,0.032,108,22
111123,2015030201,0.005,0.3,0.01,0.038,93,14
111123,2015030202,0.006,0.3,0.015,0.033,96,17
111123,2015030203,0.005,0.2,0.019,0.026,117,15
111123,2015030204,0.006,0.2,0.02,0.025,110,18
111123,2015030205,0.005,0.3,0.005,0.044,121,19
111123,2015030206,0.006,0.5,0.001,0.055,121,20
111123,2015030207,0.007,0.5,0.001,0.06,107,17
111123,2015030208,0.007,0.6,0.002,0.064,108,19
111123,2015030209,0.008,0.7,0.003,0.066,106,25
111123,2015030210,0.007,0.6,0.004,0.061,135,27
111123,2015030211,0.007,0.4,0.01,0.047,129,36
111123,2015030212,0.008,0.3,0.019,0.031,104,31
111123,2015030213,0.007,0.2,0.025,0.026,100,35
111123,2015030214,0.009,0.2,0.031,0.023,87,28
111123,2015030215,0.009,0.2,0.033,0.024,87,29
111123,2015030216,0.009,0.2,0.034,0.024,89,24
111123,2015030217,0.008,0.3,0.033,0.027,95,22
111123,2015030218,0.007,0.2,0.032,0.03,86,32
111123,2015030219,0.007,0.3,0.022,0.04,93,22
111123,2015030220,0.008,0.3,0.012,0.052,105,28
111123,2015030221,0.008,0.3,0.009,0.053,110,26
111123,2015030222,0.008,0.3,0.012,0.05,95,19
111123,2015030223,0.007,0.3,0.012,0.053,91,17
111123,2015030224,0.008,0.2,0.02,0.043,86,19
111123,2015030301,0.007,0.4,0.008,0.06,80,20
111123,2015030302,0.011,0.4,0.012,0.05,75,18
111123,2015030303,0.01,0.3,0.016,0.043,75,25
111123,2015030304,0.01,0.4,0.009,0.053,80,24
111123,2015030305,0.01,0.4,0.014,0.045,72,20
111123,2015030306,0.009,0.4,0.012,0.05,76,23
111123,2015030307,0.006,0.2,0.031,0.029,78,25
111123,2015030308,0.007,0.3,0.018,0.042,76,22
111123,2015030309,0.006,0.4,0.01,0.053,61,14
111123,2015030310,0.006,0.5,0.007,0.059,51,14
111123,2015030311,0.006,0.4,0.014,0.05,48,22
111123,2015030312,0.007,0.3,0.018,0.045,47,21
111123,2015030313,0.008,0.3,0.02,0.044,46,21
111123,2015030314,0.008,0.3,0.027,0.037,58,31
111123,2015030315,0.006,0.3,0.027,0.034,62,29
111123,2015030316,0.006,0.3,0.018,0.043,60,25
111123,2015030317,0.007,0.3,0.013,0.046,43,22
111123,2015030318,0.005,0.3,0.007,0.05,16,4
111123,2015030319,0.006,0.4,0.007,0.051,30,12
111123,2015030320,0.007,0.3,0.027,0.026,51,29
111123,2015030321,0.005,0.3,0.026,0.02,46,28
111123,2015030322,0.006,0.3,0.023,0.02,63,31
111123,2015030323,0.007,0.1,0.026,0.016,41,13
111123,2015030324,0.005,0.1,0.028,0.014,27,6
111123,2015030401,0.006,0.1,0.03,0.01,46,5
111123,2015030402,0.005,0.1,0.031,0.007,50,4
111123,2015030403,0.005,0.1,0.03,0.009,55,3
111123,2015030404,0.005,0.1,0.03,0.007,56,3
111123,2015030405,0.005,0.1,0.028,0.009,46,1
111123,2015030406,0.005,0.1,0.026,0.012,40,7
111123,2015030407,0.005,0.1,0.023,0.014,39,3
111123,2015030408,0.006,0.1,0.017,0.021,38,6
111123,2015030409,0.005,0.2,0.021,0.016,32,2
111123,2015030410,0.006,0.2,0.024,0.014,49,12
111123,2015030411,0.005,0.2,0.027,0.013,55,14
111123,2015030412,0.006,0.2,0.029,0.015,46,16
111123,2015030413,0.006,0.2,0.032,0.013,44,15
111123,2015030414,NA,NA,NA,NA,39,17
111123,2015030415,NA,NA,NA,NA,41,19
111123,2015030416,0.006,0.3,0.033,0.014,NA,NA
111123,2015030417,0.007,0.3,0.036,0.016,NA,NA
111123,2015030418,0.007,0.3,0.032,0.02,49,6
111123,2015030419,0.006,0.4,0.031,0.021,49,28
111123,2015030420,0.006,0.3,0.032,0.021,55,37
111123,2015030421,0.006,0.3,0.032,0.02,53,40
111123,2015030422,0.008,0.3,0.034,0.017,53,31
111123,2015030423,0.006,0.3,0.036,0.013,54,34
111123,2015030424,0.007,0.3,0.035,0.014,50,26
111123,2015030501,0.008,0.3,0.033,0.015,52,29
111123,2015030502,0.006,0.3,0.034,0.013,48,29
111123,2015030503,0.006,0.3,0.035,0.012,47,25
111123,2015030504,0.006,0.3,0.033,0.012,40,28
111123,2015030505,0.006,0.3,0.026,0.022,42,23
111123,2015030506,0.007,0.4,0.019,0.031,40,25
111123,2015030507,0.006,0.4,0.014,0.037,44,26
111123,2015030508,0.006,0.5,0.008,0.048,41,24
111123,2015030509,0.007,0.5,0.012,0.045,41,24
111123,2015030510,0.007,0.4,0.022,0.03,36,25
111123,2015030511,0.008,0.3,0.024,0.026,47,35
111123,2015030512,0.007,0.4,0.019,0.033,42,31
111123,2015030513,0.007,0.4,0.021,0.032,48,28
111123,2015030514,0.006,0.4,0.021,0.035,34,12
111123,2015030515,0.005,0.4,0.016,0.044,42,NA
111123,2015030516,0.005,0.4,0.017,0.04,40,NA
111123,2015030517,0.005,0.3,0.021,0.032,41,NA
111123,2015030518,0.007,0.4,0.019,0.036,36,NA
111123,2015030519,0.006,0.4,0.019,0.036,45,32
111123,2015030520,0.006,0.6,0.011,0.045,48,23
111123,2015030521,0.006,0.5,0.009,0.046,58,35
111123,2015030522,0.006,0.4,0.003,0.053,60,30
111123,2015030523,0.007,0.5,0.002,0.058,48,28
111123,2015030524,0.008,0.5,0.002,0.059,41,23
111123,2015030601,0.006,0.5,0.002,0.057,48,26
111123,2015030602,0.007,0.5,0.001,0.058,43,22
111123,2015030603,0.006,0.7,0.001,0.06,43,24
111123,2015030604,0.007,0.6,0.001,0.056,57,29
111123,2015030605,0.008,0.6,0.001,0.053,54,31
111123,2015030606,0.007,0.7,0.001,0.054,49,29
111123,2015030607,0.007,0.8,0.001,0.059,49,26
111123,2015030608,0.007,1,0.001,0.064,55,33
111123,2015030609,0.008,0.7,0.004,0.055,50,25
111123,2015030610,0.007,0.6,0.009,0.045,48,24
111123,2015030611,0.009,0.5,0.013,0.041,44,27
111123,2015030612,0.007,0.5,0.015,0.041,39,20
111123,2015030613,0.008,0.5,0.016,0.043,46,21
111123,2015030614,0.007,0.5,0.017,0.044,45,22
111123,2015030615,0.007,0.4,0.019,0.043,62,22
111123,2015030616,0.009,0.4,0.023,0.047,58,22
111123,2015030617,0.008,0.5,0.024,0.045,63,28
111123,2015030618,0.008,0.4,0.021,0.043,40,16
111123,2015030619,0.008,0.5,0.011,0.054,33,15
111123,2015030620,0.01,0.6,0.004,0.064,50,23
111123,2015030621,0.008,0.6,0.003,0.063,53,34
111123,2015030622,0.007,0.5,0.003,0.059,63,32
111123,2015030623,0.007,0.5,0.002,0.059,52,27
111123,2015030624,0.007,0.5,0.002,0.06,51,25
111123,2015030701,0.007,0.5,0.002,0.06,51,30
111123,2015030702,0.006,0.4,0.007,0.049,41,20
111123,2015030703,0.006,0.5,0.003,0.054,42,21
111123,2015030704,0.006,0.5,0.006,0.051,44,23
111123,2015030705,0.007,0.4,0.016,0.035,34,19
111123,2015030706,0.006,0.7,0.005,0.055,39,20
111123,2015030707,0.007,1,0.001,0.066,58,29
111123,2015030708,0.008,1,0.002,0.065,57,31
111123,2015030709,0.008,1,0.003,0.07,60,28
111123,2015030710,0.009,1,0.005,0.071,78,33
111123,2015030711,0.009,0.8,0.009,0.065,60,31
111123,2015030712,0.009,0.8,0.009,0.069,56,27
111123,2015030713,0.007,0.5,0.015,0.054,56,29
111123,2015030714,0.007,0.4,0.02,0.045,48,18
111123,2015030715,0.007,0.4,0.025,0.041,51,17
111123,2015030716,0.007,0.4,0.034,0.032,57,21
111123,2015030717,0.008,0.3,0.044,0.021,46,19
111123,2015030718,0.007,0.3,0.044,0.023,49,27
111123,2015030719,0.007,0.4,0.036,0.03,56,22
111123,2015030720,0.007,0.3,0.034,0.03,48,20
111123,2015030721,0.008,0.4,0.034,0.026,58,30
111123,2015030722,0.006,0.4,0.029,0.029,53,27
111123,2015030723,0.007,0.3,0.026,0.032,44,21
111123,2015030724,0.007,0.4,0.006,0.056,46,18
111123,2015030801,0.007,0.7,0.001,0.067,47,26
111123,2015030802,0.007,0.7,0.001,0.064,61,35
111123,2015030803,0.006,0.7,0.003,0.057,55,29
111123,2015030804,0.008,0.7,0.001,0.062,57,30
111123,2015030805,0.007,0.8,0.001,0.06,59,32
111123,2015030806,0.007,0.7,0.002,0.057,69,35
111123,2015030807,0.007,0.7,0.001,0.06,68,38
111123,2015030808,0.008,0.8,0.002,0.058,73,38
111123,2015030809,0.009,0.7,0.006,0.054,83,39
111123,2015030810,0.011,0.7,0.015,0.05,93,40
111123,2015030811,0.012,0.5,0.027,0.04,106,40
111123,2015030812,0.011,0.5,0.034,0.037,101,39
111123,2015030813,0.012,0.5,0.042,0.032,101,40
111123,2015030814,0.011,0.5,0.042,0.035,92,43
111123,2015030815,0.011,0.5,0.046,0.032,101,43
111123,2015030816,0.012,0.4,0.049,0.03,103,45
111123,2015030817,0.01,0.5,0.033,0.048,107,44
111123,2015030818,0.011,0.5,0.038,0.044,111,46
111123,2015030819,0.009,0.5,0.047,0.032,137,45
111123,2015030820,0.01,0.5,0.043,0.034,136,56
111123,2015030821,0.01,0.6,0.031,0.046,151,75
111123,2015030822,0.009,0.8,0.023,0.053,141,62
111123,2015030823,0.01,0.6,0.018,0.057,131,62
111123,2015030824,0.008,0.7,0.015,0.063,131,65
111123,2015030901,0.01,0.6,0.031,0.045,129,65
111123,2015030902,0.014,0.5,0.05,0.026,127,63
111123,2015030903,0.015,0.5,0.042,0.03,118,58
111123,2015030904,0.01,0.6,0.034,0.032,146,61
111123,2015030905,0.008,0.5,0.04,0.022,137,58
111123,2015030906,0.011,0.5,0.031,0.031,118,54
111123,2015030907,0.009,0.6,0.016,0.051,116,53
111123,2015030908,0.01,0.5,0.019,0.05,110,48
111123,2015030909,0.009,0.4,0.027,0.035,104,40
111123,2015030910,0.008,0.4,0.031,0.021,69,24
111123,2015030911,0.006,0.4,0.03,0.017,53,27
111123,2015030912,0.006,0.3,0.033,0.014,41,19
111123,2015030913,0.007,0.3,0.034,0.013,41,16
111123,2015030914,0.006,0.2,0.034,0.012,40,8
111123,2015030915,0.007,0.2,0.034,0.012,46,5
111123,2015030916,0.006,0.2,0.033,0.014,47,9
111123,2015030917,0.006,0.2,0.03,0.017,46,10
111123,2015030918,0.005,0.2,0.03,0.017,56,8
111123,2015030919,0.005,0.2,0.03,0.015,55,5
111123,2015030920,0.006,0.2,0.026,0.017,60,4
111123,2015030921,0.005,0.2,0.028,0.014,53,8
111123,2015030922,0.006,0.2,0.028,0.013,57,3
111123,2015030923,0.006,0.2,0.027,0.013,43,6
111123,2015030924,0.006,0.1,0.029,0.011,43,7
111123,2015031001,0.006,0.2,0.03,0.009,35,10
111123,2015031002,0.006,0.1,0.03,0.009,36,8
111123,2015031003,0.006,0.1,0.029,0.008,42,6
111123,2015031004,0.006,0.1,0.029,0.008,42,11
111123,2015031005,0.005,0.1,0.028,0.008,46,8
111123,2015031006,0.005,0.1,0.027,0.011,47,8
111123,2015031007,0.005,0.1,0.024,0.014,45,9
111123,2015031008,0.005,0.1,0.022,0.017,36,3
111123,2015031009,0.006,0.2,0.023,0.015,23,6
111123,2015031010,0.005,0.2,0.025,0.014,21,5
111123,2015031011,0.006,0.2,0.027,0.012,31,8
111123,2015031012,0.006,0.2,0.028,0.011,36,10
111123,2015031013,0.005,0.2,0.029,0.013,38,12
111123,2015031014,0.006,0.2,0.03,0.013,30,11
111123,2015031015,0.005,0.2,0.031,0.013,35,12
111123,2015031016,0.006,0.2,0.03,0.015,43,9
111123,2015031017,0.006,0.3,0.031,0.015,42,8
111123,2015031018,0.005,0.2,0.028,0.018,NA,17
111123,2015031019,0.006,0.3,0.025,0.021,34,12
111123,2015031020,0.006,0.4,0.023,0.023,35,3
111123,2015031021,0.004,0.2,0.026,0.018,42,11
111123,2015031022,0.005,0.2,0.027,0.018,29,12
111123,2015031023,0.005,0.2,0.02,0.027,28,8
111123,2015031024,0.008,0.3,0.018,0.029,27,11
111123,2015031101,0.006,0.3,0.018,0.03,35,13
111123,2015031102,0.006,0.3,0.019,0.029,35,11
111123,2015031103,0.006,0.2,0.026,0.021,33,10
111123,2015031104,0.006,0.2,0.027,0.018,29,12
111123,2015031105,0.005,0.2,0.024,0.02,29,12
111123,2015031106,0.006,0.3,0.017,0.029,32,9
111123,2015031107,0.006,0.3,0.007,0.042,28,11
111123,2015031108,0.007,0.4,0.004,0.054,32,14
111123,2015031109,0.007,0.4,0.008,0.049,22,8
111123,2015031110,0.007,0.4,0.014,0.04,36,14
111123,2015031111,0.006,0.3,0.018,0.035,49,19
111123,2015031112,0.009,0.4,0.021,0.031,40,19
111123,2015031113,0.009,0.5,0.025,0.03,65,17
111123,2015031114,0.009,0.5,0.032,0.026,97,34
111123,2015031115,0.011,0.6,0.033,0.027,116,44
111123,2015031116,0.009,0.5,0.033,0.027,93,30
111123,2015031117,0.008,0.4,0.032,0.024,93,26
111123,2015031118,0.006,0.3,0.03,0.026,63,17
111123,2015031119,0.007,0.4,0.031,0.025,46,15
111123,2015031120,0.006,0.3,0.031,0.02,30,4
111123,2015031121,0.006,0.3,0.031,0.02,40,9
111123,2015031122,0.006,0.3,0.025,0.025,36,10
111123,2015031123,0.006,0.3,0.022,0.027,37,15
111123,2015031124,0.006,0.3,0.021,0.029,34,11
111123,2015031201,0.007,0.3,0.026,0.023,26,11
111123,2015031202,0.006,0.2,0.031,0.016,26,11
111123,2015031203,0.005,0.2,0.03,0.016,28,9
111123,2015031204,0.005,0.2,0.03,0.014,32,10
111123,2015031205,0.007,0.2,0.027,0.017,32,13
111123,2015031206,0.005,0.2,0.022,0.022,30,7
111123,2015031207,0.006,0.3,0.015,0.032,36,13
111123,2015031208,0.005,0.3,0.007,0.044,34,12
111123,2015031209,0.006,0.3,0.017,0.033,28,7
111123,2015031210,0.005,0.4,0.019,0.032,42,10
111123,2015031211,0.006,0.3,0.025,0.024,52,19
111123,2015031212,0.007,0.2,0.03,0.021,53,19
111123,2015031213,0.006,0.3,0.031,0.022,41,15
111123,2015031214,0.006,0.3,0.033,0.021,51,21
111123,2015031215,0.005,0.3,0.034,0.023,46,17
111123,2015031216,0.006,0.3,0.031,0.026,39,3
111123,2015031217,0.007,0.3,0.029,0.027,41,8
111123,2015031218,0.007,0.4,0.026,0.031,34,9
111123,2015031219,0.006,0.4,0.022,0.034,27,8
111123,2015031220,0.006,0.4,0.013,0.046,30,15
111123,2015031221,0.007,0.3,0.011,0.046,31,16
111123,2015031222,0.007,0.3,0.014,0.042,34,10
111123,2015031223,0.006,0.2,0.018,0.036,29,8
111123,2015031224,0.007,0.2,0.021,0.033,33,12
111123,2015031301,0.007,0.3,0.023,0.032,45,14
111123,2015031302,0.006,0.3,0.026,0.028,53,20
111123,2015031303,0.005,0.3,0.026,0.026,65,27
111123,2015031304,0.007,0.4,0.025,0.026,59,29
111123,2015031305,0.005,0.4,0.018,0.032,66,25
111123,2015031306,0.007,0.3,0.019,0.028,62,26
111123,2015031307,0.006,0.4,0.011,0.037,58,19
111123,2015031308,0.007,0.6,0.002,0.052,52,20
111123,2015031309,0.007,0.5,0.009,0.043,63,20
111123,2015031310,0.008,0.5,0.027,0.026,48,15
111123,2015031311,0.008,0.3,0.033,0.019,32,11
111123,2015031312,0.006,0.2,0.036,0.017,30,11
111123,2015031313,0.006,0.3,0.038,0.016,35,13
111123,2015031314,0.005,0.2,0.04,0.015,26,11
111123,2015031315,0.006,0.3,0.041,0.014,32,12
111123,2015031316,0.007,0.2,0.041,0.013,45,9
111123,2015031317,0.007,0.2,0.041,0.014,39,16
111123,2015031318,0.006,0.2,0.04,0.017,37,10
111123,2015031319,0.006,0.3,0.036,0.024,47,16
111123,2015031320,0.009,0.3,0.029,0.035,57,24
111123,2015031321,0.008,0.4,0.026,0.036,56,27
111123,2015031322,0.007,0.4,0.016,0.047,60,24
111123,2015031323,0.007,0.3,0.02,0.034,60,21
111123,2015031324,0.005,0.2,0.027,0.024,43,13
111123,2015031401,0.005,0.2,0.028,0.021,31,11
111123,2015031402,0.006,0.2,0.031,0.017,40,9
111123,2015031403,0.006,0.3,0.032,0.017,32,11
111123,2015031404,0.007,0.2,0.033,0.014,32,14
111123,2015031405,0.006,0.3,0.033,0.014,39,17
111123,2015031406,0.006,0.3,0.027,0.023,38,15
111123,2015031407,0.006,0.4,0.012,0.041,45,16
111123,2015031408,0.007,0.5,0.006,0.052,46,20
111123,2015031409,0.009,0.5,0.01,0.049,50,17
111123,2015031410,0.007,0.6,0.009,0.054,55,23
111123,2015031411,0.007,0.5,0.013,0.05,50,20
111123,2015031412,0.007,0.4,0.017,0.044,45,18
111123,2015031413,0.006,0.4,0.02,0.039,44,18
111123,2015031414,0.006,0.3,0.024,0.033,30,12
111123,2015031415,0.006,0.3,0.025,0.032,29,12
111123,2015031416,0.005,0.3,0.022,0.038,33,15
111123,2015031417,0.008,0.4,0.027,0.034,50,20
111123,2015031418,0.008,0.3,0.023,0.038,59,16
111123,2015031419,0.009,0.3,0.022,0.038,48,16
111123,2015031420,0.007,0.3,0.02,0.042,42,18
111123,2015031421,0.008,0.4,0.017,0.045,51,21
111123,2015031422,0.01,0.5,0.01,0.054,46,22
111123,2015031423,0.01,0.3,0.014,0.047,45,22
111123,2015031424,0.009,0.4,0.009,0.054,46,18
111123,2015031501,0.009,0.6,0.002,0.064,43,23
111123,2015031502,0.007,0.6,0.001,0.064,44,26
111123,2015031503,0.009,0.7,0.001,0.066,50,19
111123,2015031504,0.008,0.7,0.001,0.065,44,21
111123,2015031505,0.008,0.7,0.001,0.06,42,22
111123,2015031506,0.007,0.6,0.001,0.058,44,22
111123,2015031507,0.007,0.7,0.001,0.06,45,23
111123,2015031508,0.008,0.7,0.002,0.063,50,22
111123,2015031509,0.009,0.8,0.003,0.063,53,19
111123,2015031510,0.01,0.8,0.006,0.065,56,24
111123,2015031511,0.012,0.7,0.012,0.058,62,28
111123,2015031512,0.011,0.6,0.016,0.052,50,23
111123,2015031513,0.012,0.4,0.024,0.039,36,15
111123,2015031514,0.013,0.4,0.03,0.037,38,22
111123,2015031515,0.013,0.4,0.031,0.039,51,24
111123,2015031516,0.008,0.3,0.035,0.029,59,24
111123,2015031517,0.008,0.3,0.035,0.027,35,14
111123,2015031518,0.009,0.2,0.034,0.031,48,19
111123,2015031519,0.007,0.3,0.029,0.035,39,16
111123,2015031520,0.007,0.3,0.023,0.037,41,17
111123,2015031521,0.014,0.3,0.023,0.037,47,18
111123,2015031522,0.008,0.3,0.025,0.031,42,21
111123,2015031523,0.006,0.3,0.017,0.042,38,22
111123,2015031524,0.007,0.4,0.009,0.053,39,23
111123,2015031601,0.007,0.4,0.009,0.052,45,24
111123,2015031602,0.007,0.4,0.017,0.039,44,25
111123,2015031603,0.006,0.4,0.016,0.038,46,25
111123,2015031604,0.005,0.5,0.009,0.045,45,24
111123,2015031605,0.006,NA,0.001,0.055,44,23
111123,2015031606,0.005,NA,0.001,0.055,51,28
111123,2015031607,0.007,NA,0.001,0.056,46,21
111123,2015031608,0.006,NA,0.001,0.063,57,28
111123,2015031609,0.007,NA,0.003,0.059,60,30
111123,2015031610,0.009,NA,0.007,0.058,63,24
111123,2015031611,0.009,NA,0.012,0.052,59,19
111123,2015031612,0.007,NA,0.017,0.048,52,19
111123,2015031613,0.008,NA,0.021,0.048,66,21
111123,2015031614,0.008,NA,0.016,0.057,94,29
111123,2015031615,0.009,NA,0.019,0.058,105,36
111123,2015031616,0.009,NA,0.027,0.053,140,36
111123,2015031617,0.008,NA,0.028,0.055,150,42
111123,2015031618,0.012,NA,0.031,0.059,161,49
111123,2015031619,0.011,NA,0.022,0.07,184,54
111123,2015031620,0.013,NA,0.01,0.089,187,56
111123,2015031621,0.014,NA,0.005,0.094,219,71
111123,2015031622,0.014,NA,0.003,0.095,213,81
111123,2015031623,0.015,NA,0.002,0.099,198,78
111123,2015031624,0.013,NA,0.001,0.095,182,77
111123,2015031701,0.013,NA,0.001,0.098,174,74
111123,2015031702,0.015,NA,0.001,0.094,195,73
111123,2015031703,0.012,NA,0.001,0.097,181,74
111123,2015031704,0.013,NA,0.001,0.089,163,64
111123,2015031705,0.011,NA,0.001,0.084,153,60
111123,2015031706,0.011,NA,0.001,0.085,158,60
111123,2015031707,0.012,NA,0.001,0.088,174,62
111123,2015031708,0.011,NA,0.001,0.09,173,58
