"loc","mdate","SO2","CO","O3","NO2","PM10","PM25"
"336111",2018031609,0.002,0.6,0.033,0.01,41,21
"336111",2018031610,0.002,0.6,0.032,0.009,43,21
"336111",2018031611,0.002,0.7,0.031,0.009,45,19
"336111",2018031612,0.002,0.7,0.029,0.01,51,20
"336111",2018031613,0.002,0.7,0.03,0.009,59,28
"336111",2018031614,0.002,0.6,0.032,0.011,48,29
"336111",2018031615,0.002,0.6,0.034,0.011,44,25
"336111",2018031616,0.002,0.6,0.037,0.01,24,23
"336111",2018031617,0.002,0.6,0.037,0.011,23,15
"336111",2018031618,0.003,0.9,0.025,0.02,42,19
"336111",2018031619,0.003,0.9,0.024,0.021,44,26
"336111",2018031620,0.003,0.9,0.027,0.017,39,27
"336111",2018031621,0.004,0.9,0.029,0.016,27,19
"336111",2018031622,0.004,0.9,0.029,0.016,19,19
"336111",2018031623,0.004,0.8,0.027,0.018,27,17
"336111",2018031624,0.003,0.8,0.029,0.014,22,15
"336111",2018031701,0.004,0.8,0.024,0.017,37,12
"336111",2018031702,0.006,0.8,0.021,0.021,38,15
"336111",2018031703,0.004,0.8,0.026,0.014,34,23
"336111",2018031704,0.004,0.8,0.02,0.018,34,24
"336111",2018031705,0.005,0.8,0.024,0.016,30,20
"336111",2018031706,0.004,0.7,0.023,0.016,32,24
"336111",2018031707,0.005,0.8,0.019,0.022,24,24
"336111",2018031708,0.005,0.9,0.02,0.022,27,22
"336111",2018031709,0.006,0.9,0.024,0.02,34,24
"336111",2018031710,0.008,1,0.032,0.017,NA,25
"336111",2018031711,0.006,1,0.036,0.015,34,19
"336111",2018031712,0.006,0.9,0.04,0.014,31,21
"336111",2018031713,0.004,0.8,0.045,0.01,28,20
"336111",2018031714,0.004,0.7,0.048,0.011,24,17
"336111",2018031715,0.004,0.7,0.051,0.011,20,15
"336111",2018031716,0.003,0.7,0.055,0.012,41,19
"336111",2018031717,0.004,0.7,0.06,0.011,39,17
"336111",2018031718,0.003,0.7,0.057,0.011,39,19
"336111",2018031719,0.003,0.7,0.052,0.013,41,28
"336111",2018031720,0.003,0.6,0.052,0.011,37,30
"336111",2018031721,0.003,0.6,0.049,0.012,29,NA
"336111",2018031722,0.003,0.7,0.046,0.012,31,30
"336111",2018031723,0.003,0.7,0.047,0.011,29,NA
"336111",2018031724,0.002,0.7,0.048,0.01,30,NA
"336111",2018031801,0.002,0.7,0.046,0.012,39,37
"336111",2018031802,0.002,0.7,0.036,0.017,40,36
"336111",2018031803,0.002,0.7,0.028,0.02,49,39
"336111",2018031804,0.002,0.7,0.024,0.021,43,39
"336111",2018031805,0.002,0.7,0.021,0.025,39,NA
"336111",2018031806,0.002,0.7,0.032,0.015,31,NA
"336111",2018031807,0.002,0.7,0.029,0.016,14,NA
"336111",2018031808,0.003,0.7,0.027,0.019,21,NA
"336111",2018031809,0.003,0.7,0.027,0.015,21,NA
"336111",2018031810,0.003,0.7,0.027,0.015,20,NA
"336111",2018031811,0.003,0.7,0.028,0.016,26,22
"336111",2018031812,0.003,0.6,0.031,0.012,20,18
"336111",2018031813,0.003,0.6,0.032,0.011,24,21
"336111",2018031814,0.003,0.7,0.032,0.016,31,21
"336111",2018031815,0.003,0.7,0.033,0.018,39,24
"336111",2018031816,0.003,0.7,0.034,0.02,34,22
"336111",2018031817,0.003,0.7,0.035,0.017,17,10
"336111",2018031818,0.003,0.7,0.036,0.018,26,6
"336111",2018031819,0.003,0.7,0.037,0.019,32,4
"336111",2018031820,0.003,0.7,0.04,0.014,23,3
"336111",2018031821,0.003,0.7,0.038,0.015,23,2
"336111",2018031822,0.002,0.7,0.039,0.013,23,2
"336111",2018031823,0.002,0.7,0.039,0.011,18,2
"336111",2018031824,0.002,0.7,0.04,0.01,15,2
"336111",2018031901,0.002,0.6,0.042,0.006,15,2
"336111",2018031902,0.002,0.6,0.042,0.004,15,2
"336111",2018031903,0.002,0.7,0.042,0.004,9,2
"336111",2018031904,0.002,0.7,0.041,0.004,10,4
"336111",2018031905,0.002,0.7,0.037,0.008,7,7
"336111",2018031906,0.002,0.7,0.034,0.009,9,6
"336111",2018031907,0.002,0.7,0.035,0.008,12,7
"336111",2018031908,0.002,0.7,0.031,0.012,8,5
"336111",2018031909,0.002,0.7,0.025,0.018,11,6
"336111",2018031910,0.002,0.7,0.025,0.012,17,15
"336111",2018031911,0.002,0.8,0.026,0.011,25,20
"336111",2018031912,0.002,0.8,0.025,0.013,19,12
"336111",2018031913,0.002,0.8,0.026,0.013,21,10
"336111",2018031914,0.002,0.7,0.027,0.011,18,11
"336111",2018031915,0.002,0.8,0.027,0.016,30,21
"336111",2018031916,0.002,0.8,0.025,0.021,37,NA
"336111",2018031917,0.002,0.8,0.028,0.021,33,NA
"336111",2018031918,0.002,0.8,0.023,0.026,12,NA
"336111",2018031919,0.002,0.9,0.01,0.039,17,NA
"336111",2018031920,0.003,1,0.007,0.042,16,NA
"336111",2018031921,0.003,0.7,0.025,0.026,21,18
"336111",2018031922,0.003,0.6,0.038,0.012,NA,8
"336111",2018031923,0.003,0.6,0.041,0.009,4,4
"336111",2018031924,0.003,0.6,0.041,0.008,NA,4
"336111",2018032001,0.003,0.6,0.039,0.01,10,4
"336111",2018032002,0.003,0.6,0.042,0.007,4,3
"336111",2018032003,0.002,0.6,0.047,0.003,7,2
"336111",2018032004,0.002,0.6,0.049,0.002,6,2
"336111",2018032005,0.002,0.6,0.047,0.004,5,2
"336111",2018032006,0.002,0.6,0.045,0.005,7,3
"336111",2018032007,0.002,0.6,0.04,0.01,12,6
"336111",2018032008,0.002,0.6,0.038,0.012,14,7
"336111",2018032009,0.002,0.6,0.033,0.019,15,8
"336111",2018032010,0.002,0.6,0.04,0.01,11,6
"336111",2018032011,0.002,0.5,0.043,0.007,16,6
"336111",2018032012,0.002,0.6,0.039,0.008,15,8
"336111",2018032013,0.002,0.6,0.039,0.009,15,11
"336111",2018032014,0.002,0.5,0.048,0.005,15,9
"336111",2018032015,0.002,0.5,0.045,0.007,18,8
"336111",2018032016,0.002,0.5,0.04,0.009,29,6
"336111",2018032017,0.002,0.5,0.04,0.01,22,13
"336111",2018032018,0.002,0.5,0.04,0.011,17,10
"336111",2018032019,0.002,0.6,0.036,0.015,18,11
"336111",2018032020,0.002,0.6,0.027,0.024,13,11
"336111",2018032021,0.002,0.6,0.029,0.02,15,11
"336111",2018032022,0.002,0.5,0.038,0.009,17,11
"336111",2018032023,0.002,0.5,0.039,0.007,14,9
"336111",2018032024,0.002,0.5,0.039,0.006,NA,10
"336111",2018032101,0.002,0.5,0.04,0.004,12,10
"336111",2018032102,0.002,0.5,0.043,0.003,8,5
"336111",2018032103,0.002,0.5,0.043,0.002,6,3
"336111",2018032104,0.002,0.5,0.042,0.001,9,2
"336111",2018032105,0.002,0.5,0.042,0.001,6,4
"336111",2018032106,0.002,0.5,0.042,0.002,7,5
"336111",2018032107,0.002,0.5,0.04,0.003,4,4
"336111",2018032108,0.002,0.5,0.037,0.006,5,5
"336111",2018032109,0.002,0.5,0.032,0.012,8,4
"336111",2018032110,0.002,0.5,0.035,0.009,NA,4
"336111",2018032111,0.002,0.5,0.038,0.006,7,5
"336111",2018032112,0.002,0.5,0.039,0.006,5,NA
"336111",2018032113,0.002,0.5,0.039,0.007,5,NA
"336111",2018032114,0.002,0.5,0.038,0.006,6,6
"336111",2018032115,0.002,0.6,0.039,0.006,7,3
"336111",2018032116,0.002,0.5,0.037,0.007,8,3
"336111",2018032117,0.002,0.5,0.035,0.01,8,4
"336111",2018032118,0.002,0.5,0.035,0.009,11,7
"336111",2018032119,0.002,0.5,0.036,0.01,10,NA
"336111",2018032120,0.002,0.5,0.038,0.009,9,NA
"336111",2018032121,0.002,0.5,0.039,0.008,9,NA
"336111",2018032122,0.002,0.5,0.038,0.009,9,NA
"336111",2018032123,0.002,0.5,0.035,0.011,10,NA
"336111",2018032124,0.002,0.5,0.034,0.012,14,NA
"336111",2018032201,0.002,0.5,0.035,0.01,NA,20
"336111",2018032202,0.002,0.5,0.036,0.009,NA,26
"336111",2018032203,0.002,0.5,0.039,0.006,NA,21
"336111",2018032204,0.002,0.5,0.038,0.005,NA,18
"336111",2018032205,0.002,0.5,0.039,0.006,NA,16
"336111",2018032206,0.002,0.5,0.039,0.006,NA,17
"336111",2018032207,0.002,0.5,0.039,0.007,NA,14
"336111",2018032208,0.002,0.5,0.038,0.007,NA,15
"336111",2018032209,0.002,0.5,0.042,0.006,NA,14
"336111",2018032210,0.002,0.5,0.043,0.004,11,10
"336111",2018032211,0.002,0.5,0.043,0.005,8,8
"336111",2018032212,0.003,0.6,0.044,0.005,20,7
"336111",2018032213,0.003,0.6,0.05,0.005,15,8
"336111",2018032214,0.003,0.6,0.052,0.004,18,12
"336111",2018032215,0.002,0.5,0.053,0.003,18,14
"336111",2018032216,0.002,0.5,0.051,0.004,17,10
"336111",2018032217,0.002,0.5,0.049,0.004,16,6
"336111",2018032218,0.002,0.6,0.044,0.005,19,9
"336111",2018032219,0.002,0.6,0.044,0.009,20,9
"336111",2018032220,0.002,0.6,0.044,0.011,27,7
"336111",2018032221,0.002,0.6,0.044,0.008,25,11
"336111",2018032222,0.002,0.6,0.042,0.009,25,15
"336111",2018032223,0.002,0.6,0.04,0.012,29,16
"336111",2018032224,0.003,0.6,0.041,0.012,26,15
"336111",2018032301,0.003,0.6,0.04,0.011,32,23
"336111",2018032302,0.002,0.6,0.041,0.009,37,NA
"336111",2018032303,0.003,0.7,0.042,0.008,41,30
"336111",2018032304,0.002,0.7,0.04,0.011,44,31
"336111",2018032305,0.002,0.7,0.035,0.017,48,34
"336111",2018032306,0.003,0.7,0.044,0.013,47,37
"336111",2018032307,0.003,0.7,0.046,0.013,47,38
"336111",2018032308,0.003,0.7,0.04,0.025,50,38
"336111",2018032309,0.003,0.7,0.048,0.014,42,39
"336111",2018032310,0.003,0.6,0.056,0.007,33,NA
"336111",2018032311,0.003,0.6,0.057,0.006,34,28
"336111",2018032312,0.003,0.6,0.057,0.006,35,28
"336111",2018032313,0.003,0.6,0.057,0.007,34,23
"336111",2018032314,0.003,0.6,0.057,0.008,42,25
"336111",2018032315,0.003,0.7,0.057,0.008,46,23
"336111",2018032316,0.003,0.6,0.058,0.008,43,26
"336111",2018032317,0.003,0.6,0.058,0.008,38,31
"336111",2018032318,0.003,0.7,0.057,0.011,36,NA
"336111",2018032319,0.004,0.7,0.055,0.016,49,40
"336111",2018032320,0.003,0.8,0.052,0.019,55,43
"336111",2018032321,0.003,0.8,0.053,0.018,61,48
"336111",2018032322,0.003,0.8,0.053,0.017,62,51
"336111",2018032323,0.003,0.8,0.05,0.019,62,53
"336111",2018032324,0.003,0.9,0.032,0.037,75,54
"336111",2018032401,0.003,1,0.027,0.038,76,55
"336111",2018032402,0.003,1,0.03,0.031,76,60
"336111",2018032403,0.003,1,0.021,0.039,70,57
"336111",2018032404,0.003,1,0.018,0.038,79,63
"336111",2018032405,0.003,1,0.016,0.039,70,65
"336111",2018032406,0.002,1,0.017,0.034,62,62
"336111",2018032407,0.002,0.9,0.028,0.023,34,NA
"336111",2018032408,0.002,0.9,0.026,0.026,31,NA
"336111",2018032409,0.002,0.9,0.023,0.034,41,NA
"336111",2018032410,0.002,0.9,0.027,0.034,64,53
"336111",2018032411,0.005,0.9,0.055,0.031,61,55
"336111",2018032412,0.006,0.9,0.053,0.036,78,57
"336111",2018032413,0.005,0.9,0.069,0.019,94,65
"336111",2018032414,0.005,0.9,0.071,0.016,88,72
"336111",2018032415,0.005,0.9,0.072,0.017,89,71
"336111",2018032416,0.005,0.9,0.073,0.018,112,76
"336111",2018032417,0.005,0.9,0.072,0.019,108,76
"336111",2018032418,0.005,0.9,0.068,0.02,102,82
"336111",2018032419,0.006,1,0.062,0.028,97,83
"336111",2018032420,0.005,1,0.057,0.03,96,91
"336111",2018032421,0.005,1,0.056,0.032,109,91
"336111",2018032422,0.004,1,0.052,0.031,107,94
"336111",2018032423,0.004,1,0.048,0.031,95,NA
"336111",2018032424,0.003,1.2,0.021,NA,93,NA
"336111",2018032501,0.003,1.2,0.027,0.048,113,101
"336111",2018032502,0.003,1.1,0.026,0.041,116,101
"336111",2018032503,0.003,1,0.037,0.021,86,NA
"336111",2018032504,0.004,0.9,0.044,0.015,48,NA
"336111",2018032505,0.004,0.9,0.045,0.015,45,NA
"336111",2018032506,0.004,0.9,0.045,0.014,48,NA
"336111",2018032507,0.004,0.9,0.047,0.012,24,NA
"336111",2018032508,0.004,0.9,0.045,0.014,35,NA
"336111",2018032509,0.003,0.9,0.044,0.019,42,38
"336111",2018032510,0.004,0.9,0.045,0.021,67,44
"336111",2018032511,0.003,0.9,0.046,0.022,78,50
"336111",2018032512,0.004,0.9,0.05,0.02,67,54
"336111",2018032513,0.003,0.9,0.051,0.022,65,57
"336111",2018032514,0.003,0.9,0.065,0.015,53,NA
"336111",2018032515,0.004,0.9,0.079,0.013,69,55
"336111",2018032516,0.003,0.8,0.071,0.011,58,50
"336111",2018032517,0.003,0.8,0.07,0.012,56,42
"336111",2018032518,0.003,0.8,0.069,0.011,71,40
"336111",2018032519,0.003,0.8,0.059,0.018,72,40
"336111",2018032520,0.004,0.8,0.047,0.025,59,45
"336111",2018032521,0.002,0.8,0.05,0.017,40,NA
"336111",2018032522,0.002,0.8,0.048,0.015,30,NA
"336111",2018032523,0.002,0.8,0.05,0.011,26,NA
"336111",2018032524,0.002,0.8,0.048,0.012,20,NA
"336111",2018032601,0.002,0.8,0.049,0.009,19,NA
"336111",2018032602,0.002,0.8,0.046,0.009,24,NA
"336111",2018032603,0.002,0.8,0.041,0.012,37,28
"336111",2018032604,0.002,0.9,0.038,0.013,28,21
"336111",2018032605,0.003,0.8,0.04,0.012,27,24
"336111",2018032606,0.002,0.8,0.041,0.011,25,21
"336111",2018032607,0.002,0.8,0.043,0.013,22,19
"336111",2018032608,0.002,0.8,0.044,0.015,29,NA
"336111",2018032609,0.002,0.8,0.041,0.025,31,27
"336111",2018032610,0.002,0.9,0.043,0.024,32,28
"336111",2018032611,0.002,0.8,0.044,0.023,30,19
"336111",2018032612,0.004,0.8,0.044,0.027,37,15
"336111",2018032613,0.005,0.8,0.054,0.02,54,22
"336111",2018032614,0.003,0.7,0.069,0.009,58,28
"336111",2018032615,0.003,0.7,0.075,0.006,73,28
"336111",2018032616,0.003,0.8,0.072,0.008,82,26
"336111",2018032617,0.003,0.8,0.071,0.007,81,35
"336111",2018032618,0.003,0.8,0.066,0.011,76,34
"336111",2018032619,0.003,0.9,0.058,0.021,77,41
"336111",2018032620,0.003,0.9,0.049,0.032,84,44
"336111",2018032621,0.003,1,0.042,0.042,87,47
"336111",2018032622,0.004,1,0.037,0.045,88,52
"336111",2018032623,0.003,1,0.023,0.056,97,56
"336111",2018032624,0.003,0.9,0.035,0.037,96,57
"336111",2018032701,0.003,1,0.031,0.034,89,58
"336111",2018032702,0.003,1.1,0.018,0.046,99,59
"336111",2018032703,0.003,1,0.031,0.029,101,66
"336111",2018032704,0.003,0.9,0.038,0.021,90,68
"336111",2018032705,0.003,1,0.029,0.029,81,69
"336111",2018032706,0.002,0.9,0.023,0.029,74,70
"336111",2018032707,0.003,1,0.01,0.043,93,71
"336111",2018032708,0.002,1,0.018,0.035,95,69
"336111",2018032709,0.003,1,0.028,0.036,86,78
"336111",2018032710,0.004,0.9,0.043,0.034,85,78
"336111",2018032711,NA,NA,NA,NA,NA,NA
"336111",2018032712,NA,NA,NA,NA,NA,NA
"336111",2018032713,NA,NA,NA,NA,NA,NA
"336111",2018032714,0.002,0.5,0.04,0.009,71,57
"336111",2018032715,0.003,0.5,0.039,0.009,69,47
"336111",2018032716,0.003,0.5,0.038,0.007,68,37
"336111",2018032717,0.002,0.5,0.036,0.007,63,35
"336111",2018032718,0.003,0.5,0.035,0.009,69,33
"336111",2018032719,0.004,0.5,0.033,0.014,64,35
"336111",2018032720,0.004,0.4,0.037,0.013,69,30
"336111",2018032721,0.004,0.5,0.034,0.018,69,35
"336111",2018032722,0.003,0.6,0.026,0.03,77,37
"336111",2018032723,0.004,0.6,0.022,0.035,78,35
"336111",2018032724,0.006,0.6,0.018,0.036,82,39
"336111",2018032801,0.004,0.6,0.024,0.019,108,46
"336111",2018032802,0.004,0.6,0.026,0.014,86,52
"336111",2018032803,0.003,0.6,0.026,0.011,90,53
"336111",2018032804,0.003,0.7,0.023,0.014,88,53
"336111",2018032805,0.002,0.5,0.024,0.011,NA,46
"336111",2018032806,0.002,0.5,0.027,0.008,NA,35
"336111",2018032807,0.003,0.5,0.027,0.011,44,28
"336111",2018032808,0.002,0.6,0.024,0.017,43,26
"336111",2018032809,0.003,0.6,0.02,0.023,36,33
"336111",2018032810,0.004,0.5,0.02,0.027,62,21
"336111",2018032811,0.003,0.5,0.027,0.017,73,30
"336111",2018032812,0.003,0.5,0.031,0.012,62,35
"336111",2018032813,0.003,0.5,0.034,0.008,54,24
"336111",2018032814,0.002,0.5,0.034,0.005,57,17
"336111",2018032815,0.002,0.5,0.032,0.005,51,23
"336111",2018032816,0.002,0.4,0.03,0.007,48,31
"336111",2018032817,0.002,0.4,0.03,0.007,45,30
"336111",2018032818,0.002,0.4,0.03,0.008,39,26
"336111",2018032819,0.002,0.5,0.029,0.01,52,25
"336111",2018032820,0.006,0.5,0.024,0.02,46,26
"336111",2018032821,0.006,0.5,0.024,0.017,52,30
"336111",2018032822,0.004,0.5,0.021,0.023,58,27
"336111",2018032823,0.003,0.5,0.028,0.014,63,30
"336111",2018032824,0.003,0.5,0.028,0.015,58,31
"336111",2018032901,0.003,0.5,0.032,0.008,61,25
"336111",2018032902,0.003,0.5,0.03,0.01,60,32
"336111",2018032903,0.003,0.5,0.024,0.018,50,33
"336111",2018032904,0.003,0.5,0.026,0.014,51,32
"336111",2018032905,0.004,0.6,0.026,0.014,47,33
"336111",2018032906,0.004,0.5,0.021,0.02,48,26
"336111",2018032907,0.003,0.5,0.014,0.026,47,31
"336111",2018032908,0.004,0.6,0.013,0.032,51,24
"336111",2018032909,0.004,0.6,0.016,0.031,63,30
"336111",2018032910,0.003,0.5,0.025,0.016,63,27
"336111",2018032911,0.003,0.5,0.026,0.015,60,28
"336111",2018032912,0.002,0.4,0.028,0.009,48,27
"336111",2018032913,0.002,0.4,0.032,0.004,32,20
"336111",2018032914,0.002,0.4,0.034,0.004,24,20
"336111",2018032915,0.002,0.4,0.033,0.006,37,19
"336111",2018032916,0.002,0.4,0.032,0.006,35,15
"336111",2018032917,0.002,0.4,0.03,0.006,33,14
"336111",2018032918,0.002,0.4,0.027,0.009,34,14
"336111",2018032919,0.002,0.4,0.026,0.009,40,17
"336111",2018032920,0.002,0.4,0.027,0.007,36,18
"336111",2018032921,0.002,0.4,0.027,0.005,23,15
"336111",2018032922,0.002,0.4,0.026,0.005,28,16
"336111",2018032923,0.002,0.4,0.025,0.005,21,21
"336111",2018032924,0.002,0.4,0.023,0.007,22,21
"336111",2018033001,0.003,0.4,0.017,0.017,25,18
"336111",2018033002,0.002,0.4,0.014,0.019,40,17
"336111",2018033003,0.003,0.5,0.015,0.015,36,26
"336111",2018033004,0.002,0.4,0.015,0.015,47,28
"336111",2018033005,0.002,0.4,0.018,0.009,30,26
"336111",2018033006,0.002,0.4,0.02,0.007,30,24
"336111",2018033007,0.002,0.5,0.013,0.017,36,25
"336111",2018033008,0.002,0.6,0.005,0.031,36,17
"336111",2018033009,0.007,0.6,0.01,0.036,55,15
"336111",2018033010,0.006,0.5,0.023,0.023,64,24
"336111",2018033011,0.006,0.5,0.032,0.017,83,23
"336111",2018033012,0.006,0.5,0.037,0.014,72,22
"336111",2018033013,0.005,0.5,0.042,0.011,84,27
"336111",2018033014,0.005,0.5,0.044,0.011,75,24
"336111",2018033015,0.004,0.5,0.046,0.01,68,17
"336111",2018033016,0.003,0.4,0.041,0.01,78,24
"336111",2018033017,0.003,0.5,0.035,0.011,79,31
"336111",2018033018,0.003,0.5,0.033,0.009,66,33
"336111",2018033019,0.003,0.5,0.032,0.012,62,32
"336111",2018033020,0.003,0.5,0.033,0.011,68,43
"336111",2018033021,0.003,0.5,0.031,0.009,68,45
"336111",2018033022,0.002,0.5,0.027,0.01,58,33
"336111",2018033023,0.002,0.5,0.021,0.02,56,30
"336111",2018033024,0.004,0.5,0.016,0.025,50,33
"336111",2018033101,0.01,0.4,0.02,0.022,48,29
"336111",2018033102,0.006,0.4,0.022,0.017,48,20
"336111",2018033103,0.003,0.5,0.014,0.022,56,27
"336111",2018033104,0.003,0.5,0.016,0.016,60,31
"336111",2018033105,0.002,0.5,0.016,0.016,56,37
"336111",2018033106,0.002,0.5,0.012,0.025,56,34
"336111",2018033107,0.002,0.5,0.012,0.029,49,27
"336111",2018033108,0.003,0.6,0.011,0.032,52,24
"336111",2018033109,0.006,0.5,0.018,0.024,52,20
"336111",2018033110,0.007,0.5,0.022,0.024,72,26
"336111",2018033111,0.007,0.5,0.029,0.018,58,22
"336111",2018033112,0.006,0.5,0.035,0.013,55,16
"336111",2018033113,0.004,0.5,0.038,0.008,50,13
"336111",2018033114,0.003,0.4,0.041,0.007,57,13
"336111",2018033115,0.003,0.4,0.043,0.006,69,18
"336111",2018033116,0.003,0.4,0.04,0.01,67,15
"336111",2018033117,0.003,0.4,0.041,0.009,69,18
"336111",2018033118,0.003,0.4,0.04,0.01,68,22
"336111",2018033119,0.003,0.5,0.035,0.016,76,18
"336111",2018033120,0.003,0.5,0.031,0.02,78,23
"336111",2018033121,0.003,0.5,0.025,0.016,84,25
"336111",2018033122,0.002,0.4,0.027,0.011,68,38
"336111",2018033123,0.003,0.5,0.022,0.019,68,43
"336111",2018033124,0.004,0.5,0.021,0.019,68,40
"632132",2018010101,0.003,0.4,0.029,0.007,15,NA
"632132",2018010102,0.003,0.4,0.029,0.007,21,NA
"632132",2018010103,0.003,0.4,0.029,0.007,14,NA
"632132",2018010104,0.003,0.4,0.029,0.006,13,NA
"632132",2018010105,0.003,0.4,0.029,0.006,15,10
"632132",2018010106,0.003,0.4,0.028,0.007,12,NA
"632132",2018010107,0.004,0.5,0.026,0.011,12,NA
"632132",2018010108,0.004,0.4,0.024,0.013,14,13
"632132",2018010109,0.004,0.4,0.026,0.01,17,NA
"632132",2018010110,0.006,0.4,0.027,0.01,20,10
"632132",2018010111,0.005,0.4,0.027,0.011,22,13
"632132",2018010112,0.005,0.3,0.033,0.007,20,12
"632132",2018010113,0.006,0.3,0.035,0.007,12,7
"632132",2018010114,0.005,0.3,0.035,0.007,10,NA
"632132",2018010115,0.006,0.4,0.034,0.007,8,NA
"632132",2018010116,0.005,0.4,0.031,0.01,8,7
"632132",2018010117,0.004,0.4,0.029,0.013,11,8
"632132",2018010118,0.005,0.5,0.026,0.017,15,12
"632132",2018010119,0.005,0.5,0.026,0.015,19,14
"632132",2018010120,0.005,0.5,0.028,0.013,24,13
"632132",2018010121,0.005,0.5,0.028,0.012,23,18
"632132",2018010122,0.005,0.5,0.027,0.013,31,20
"632132",2018010123,0.004,0.5,0.029,0.01,34,22
"632132",2018010124,0.004,0.5,0.03,0.01,33,22
"632132",2018010201,0.005,0.6,0.029,0.01,29,19
"632132",2018010202,0.007,0.8,0.022,0.02,27,18
"632132",2018010203,0.007,0.8,0.02,0.021,30,18
"632132",2018010204,0.004,0.5,0.029,0.008,32,20
"632132",2018010205,0.005,0.6,0.027,0.011,34,21
"632132",2018010206,0.005,0.6,0.027,0.011,37,25
"632132",2018010207,0.005,0.6,0.026,0.013,43,27
"632132",2018010208,0.006,0.7,0.021,0.021,51,35
"632132",2018010209,0.007,0.8,0.015,0.031,65,39
"632132",2018010210,0.008,0.7,0.019,0.027,71,48
"632132",2018010211,0.01,0.6,0.027,0.022,73,41
"632132",2018010212,0.008,0.5,0.032,0.016,68,42
"632132",2018010213,0.005,0.4,0.033,0.012,65,37
"632132",2018010214,0.004,0.4,0.032,0.012,40,18
"632132",2018010215,0.006,0.4,0.03,0.014,28,8
"632132",2018010216,0.006,0.4,0.03,0.016,29,13
"632132",2018010217,0.006,0.4,0.029,0.015,33,17
"632132",2018010218,0.007,0.5,0.024,0.021,25,14
"632132",2018010219,0.008,0.5,0.022,0.023,19,16
"632132",2018010220,0.007,0.5,0.023,0.023,17,14
"632132",2018010221,0.007,0.4,0.026,0.019,19,16
"632132",2018010222,0.006,0.5,0.022,0.027,12,9
"632132",2018010223,0.009,0.6,0.019,0.03,13,11
"632132",2018010224,0.01,0.6,0.025,0.021,16,NA
"632132",2018010301,0.008,0.6,0.023,0.021,14,7
"632132",2018010302,0.004,0.6,0.024,0.017,15,11
"632132",2018010303,0.005,0.6,0.024,0.017,18,16
"632132",2018010304,0.004,0.6,0.024,0.017,16,14
"632132",2018010305,0.004,0.6,0.024,0.017,15,14
"632132",2018010306,0.005,0.5,0.024,0.018,17,12
"632132",2018010307,0.004,0.5,0.022,0.021,14,NA
"632132",2018010308,0.004,0.5,0.018,0.034,12,NA
"632132",2018010309,0.004,0.6,0.016,0.037,13,NA
"632132",2018010310,0.003,0.5,0.022,0.027,16,13
"632132",2018010311,0.003,0.5,0.024,0.024,17,12
"632132",2018010312,0.005,0.6,0.031,0.015,14,10
"632132",2018010313,0.008,0.5,0.029,0.022,14,11
"632132",2018010314,0.004,0.4,0.026,0.03,15,9
"632132",2018010315,0.004,0.4,0.027,0.028,17,11
"632132",2018010316,0.006,0.4,0.029,0.025,14,12
"632132",2018010317,0.01,0.7,0.027,0.03,17,13
"632132",2018010318,0.01,0.6,0.016,0.055,22,12
"632132",2018010319,0.005,0.5,0.019,0.041,24,14
"632132",2018010320,0.004,0.5,0.023,0.03,22,18
"632132",2018010321,0.005,0.5,0.021,0.032,22,NA
"632132",2018010322,0.004,0.5,0.02,0.034,20,NA
"632132",2018010323,0.003,0.5,0.019,0.034,22,20
"632132",2018010324,0.003,0.5,0.019,0.032,22,NA
"632132",2018010401,0.003,0.5,0.021,0.028,24,NA
"632132",2018010402,0.003,0.5,0.022,0.026,24,20
"632132",2018010403,0.004,0.6,0.02,0.028,24,18
"632132",2018010404,0.004,0.6,0.019,0.031,22,19
"632132",2018010405,0.004,0.6,0.019,0.029,19,17
"632132",2018010406,0.004,0.6,0.019,0.029,17,NA
"632132",2018010407,0.004,0.5,0.017,0.034,19,18
"632132",2018010408,0.005,0.6,0.013,0.045,14,NA
"632132",2018010409,0.005,0.6,0.012,0.051,22,19
"632132",2018010410,0.005,0.6,0.015,0.047,24,19
"632132",2018010411,0.005,0.5,0.02,0.038,26,18
"632132",2018010412,0.006,0.4,0.026,0.031,23,14
"632132",2018010413,0.008,0.5,0.027,0.033,22,12
"632132",2018010414,0.005,0.4,0.029,0.027,29,11
"632132",2018010415,0.003,0.4,0.026,0.031,21,10
"632132",2018010416,0.005,0.4,0.024,0.034,16,9
"632132",2018010417,0.008,0.5,0.02,0.044,17,10
"632132",2018010418,0.008,0.6,0.022,0.04,23,14
"632132",2018010419,0.007,0.7,0.013,0.06,22,11
"632132",2018010420,0.004,0.6,0.011,0.062,32,13
"632132",2018010421,0.004,0.6,0.013,0.052,23,17
"632132",2018010422,0.005,0.6,0.016,0.039,26,20
"632132",2018010423,0.008,0.7,0.016,0.041,18,10
"632132",2018010424,0.006,0.8,0.01,0.057,17,12
"632132",2018010501,0.005,0.8,0.013,0.045,21,13
"632132",2018010502,0.005,0.7,0.016,0.032,16,12
"632132",2018010503,0.004,0.6,0.02,0.023,13,NA
"632132",2018010504,0.004,0.6,0.021,0.019,6,NA
"632132",2018010505,0.004,0.6,0.022,0.021,8,NA
"632132",2018010506,0.004,0.6,0.021,0.021,8,NA
"632132",2018010507,0.005,0.7,0.016,0.039,6,NA
"632132",2018010508,0.005,0.6,0.015,0.043,8,NA
